telegramId,postUrl
"7606539521","https://t.me/Blacklist_pvz/240"
"7611024114","https://t.me/Blacklist_pvz/2593"
"7614733395","https://t.me/Blacklist_pvz/168"
"7616926660","https://t.me/Blacklist_pvz/442"
"7618937235","https://t.me/Blacklist_pvz/1497"
"7622784995","https://t.me/Blacklist_pvz/1015"
"7632160015","https://t.me/Blacklist_pvz/2282"
"7633240929","https://t.me/Blacklist_pvz/954"
"7662574800","https://t.me/Blacklist_pvz/2553"
"7665578539","https://t.me/Blacklist_pvz/774"
"7685571407","https://t.me/Blacklist_pvz/409"
"7691087757","https://t.me/Blacklist_pvz/614"
"7692725266","https://t.me/Blacklist_pvz/977"
"7694345862","https://t.me/Blacklist_pvz/796"
"7701826695","https://t.me/Blacklist_pvz/935"
"7701975511","https://t.me/Blacklist_pvz/474"
"7717350273","https://t.me/Blacklist_pvz/669"
"7728263608","https://t.me/Blacklist_pvz/2654"
"7732333291","https://t.me/Blacklist_pvz/529"
"7740500159","https://t.me/Blacklist_pvz/921"
"7744336427","https://t.me/Blacklist_pvz/775"
"7744739965","https://t.me/Blacklist_pvz/546"
"7764761889","https://t.me/Blacklist_pvz/2979"
"7766538853","https://t.me/Blacklist_pvz/157"
"7775233522","https://t.me/Blacklist_pvz/1487"
"7777302562","https://t.me/Blacklist_pvz/1127"
"7787180535","https://t.me/Blacklist_pvz/908"
"7792671949","https://t.me/Blacklist_pvz/2815"
"7803299843","https://t.me/Blacklist_pvz/685"
"7810513849","https://t.me/Blacklist_pvz/94"
"7812941809","https://t.me/Blacklist_pvz/622"
"7814503149","https://t.me/Blacklist_pvz/647"
"7825423533","https://t.me/Blacklist_pvz/1012"
"7840216676","https://t.me/Blacklist_pvz/3072"
"7867107799","https://t.me/Blacklist_pvz/2397"
"7868996958","https://t.me/Blacklist_pvz/2786"
"7873822673","https://t.me/Blacklist_pvz/2030"
"7880097997","https://t.me/Blacklist_pvz/2244"
"7921099826","https://t.me/Blacklist_pvz/1252"
"7924148607","https://t.me/Blacklist_pvz/215"
"7932152165","https://t.me/Blacklist_pvz/541"
"7941617038","https://t.me/Blacklist_pvz/713"
"7956924240","https://t.me/Blacklist_pvz/428"
"7975504524","https://t.me/Blacklist_pvz/648"
"7975739643","https://t.me/Blacklist_pvz/2577"
"7979751137","https://t.me/Blacklist_pvz/3164"
"7983024394","https://t.me/Blacklist_pvz/2878"
"7985783534","https://t.me/Blacklist_pvz/877"
"7990697759","https://t.me/Blacklist_pvz/1764"
"7997216024","https://t.me/Blacklist_pvz/2091"
"8005706935","https://t.me/Blacklist_pvz/894"
"8008709432","https://t.me/Blacklist_pvz/633"
"8024012705","https://t.me/Blacklist_pvz/618"
"8029021572","https://t.me/Blacklist_pvz/1633"
"8040762649","https://t.me/Blacklist_pvz/2199"
"8068902931","https://t.me/Blacklist_pvz/3106"
"8072306940","https://t.me/Blacklist_pvz/722"
"8072570778","https://t.me/Blacklist_pvz/2597"
"8079189230","https://t.me/Blacklist_pvz/2152"
"8080911021","https://t.me/Blacklist_pvz/581"
"8099986129","https://t.me/Blacklist_pvz/358"
"8119839977","https://t.me/Blacklist_pvz/615"
"8125968734","https://t.me/Blacklist_pvz/1996"
"8135794002","https://t.me/Blacklist_pvz/660"
"8136105011","https://t.me/Blacklist_pvz/1185"
"8158957013","https://t.me/Blacklist_pvz/1090"
"8159104189","https://t.me/Blacklist_pvz/887"
"8163607480","https://t.me/Blacklist_pvz/1570"
"8164177062","https://t.me/Blacklist_pvz/227"
"8174897566","https://t.me/Blacklist_pvz/1596"
"8176519388","https://t.me/Blacklist_pvz/2670"
"8187174880","https://t.me/Blacklist_pvz/3058"
"8190457865","https://t.me/Blacklist_pvz/1971"
"8203194244","https://t.me/Blacklist_pvz/2929"
"8203521062","https://t.me/Blacklist_pvz/2023"
"8220581108","https://t.me/Blacklist_pvz/2731"
"8225981493","https://t.me/Blacklist_pvz/2948"
"8266426080","https://t.me/Blacklist_pvz/2757"
"8280711013","https://t.me/Blacklist_pvz/3071"
"8289265985","https://t.me/Blacklist_pvz/2210"
"8311310480","https://t.me/Blacklist_pvz/2637"
"8322590189","https://t.me/Blacklist_pvz/2923"
"8358472278","https://t.me/Blacklist_pvz/2384"
"8365341105","https://t.me/Blacklist_pvz/1457"
"8367933399","https://t.me/Blacklist_pvz/2569"
"8383477872","https://t.me/Blacklist_pvz/3043"
"8387211256","https://t.me/Blacklist_pvz/1248"
"8389807703","https://t.me/Blacklist_pvz/2965"
"8401308395","https://t.me/Blacklist_pvz/2567"
"8403098647","https://t.me/Blacklist_pvz/1663"
"8403303263","https://t.me/Blacklist_pvz/2703"
"8414918047","https://t.me/Blacklist_pvz/1883"
"8420785521","https://t.me/Blacklist_pvz/2114"
"8431957512","https://t.me/Blacklist_pvz/2644"
"8439952732","https://t.me/Blacklist_pvz/1802"
"8442966854","https://t.me/Blacklist_pvz/2624"
"8443460704","https://t.me/Blacklist_pvz/2597"
"8447205320","https://t.me/Blacklist_pvz/2428"
"8454519673","https://t.me/Blacklist_pvz/2957"
"8462192838","https://t.me/Blacklist_pvz/2010"
"8471503383","https://t.me/Blacklist_pvz/1169"
"8473403130","https://t.me/Blacklist_pvz/2287"
"8507785800","https://t.me/Blacklist_pvz/2735"
"8523056040","https://t.me/Blacklist_pvz/2746"
"8553813780","https://t.me/Blacklist_pvz/2511"
"8563132887","https://t.me/Blacklist_pvz/2717"
"8563824916","https://t.me/Blacklist_pvz/2993"
"8575120807","https://t.me/Blacklist_pvz/1883"
"8585468543","https://t.me/Blacklist_pvz/2502"
"8605820174","https://t.me/Blacklist_pvz/2955"
"8695613235","https://t.me/Blacklist_pvz/2799"
"8696922368","https://t.me/Blacklist_pvz/3114"
"8720074245","https://t.me/Blacklist_pvz/3163"
"8800495357","https://t.me/Blacklist_pvz/3120"
"8836992136","https://t.me/Blacklist_pvz/3188"
